m,r,rho,T,P,l,epsilon,kappa,grad_ad,grad_rad,grad_act,nature
9.610399133486179e+29,1600653299.6603944,55.84614431678092,20243450.7070378,1.515185910445099e+17,4.803199833457322e+32,489.1206752055211,0.7234265859436221,0.4,1.2861477375046961,0.4,CONV
9.960586852163967e+29,1619898189.852957,55.84017530777568,20242004.171962216,1.5149152485732986e+17,4.9743725736727665e+32,488.4863338358468,0.723478644762965,0.4,1.2853837761739244,0.4,CONV
1.0310774570841756e+30,1638698337.161101,55.83427593717202,20240574.46318974,1.5146477635864333e+17,5.1453246165855774e+32,487.860161326881,0.7235301066657749,0.4,1.284629297616826,0.4,CONV
1.0660962289519544e+30,1657078643.4054556,55.82844306888122,20239160.822402857,1.5143833126312374e+17,5.3160587589297524e+32,487.24179753420117,0.7235809986530511,0.4,1.2838838807462096,0.4,CONV
1.1011150008197332e+30,1675061851.8127067,55.8226738059739,20237762.549125686,1.5141217637438406e+17,5.486577676185827e+32,486.630909583495,0.7236313456641904,0.4,1.2831471364448273,0.4,CONV
1.136133772687512e+30,1692668796.227187,55.81696546544529,20236378.994620245,1.513862994701027e+17,5.656883931616419e+32,486.0271890034494,0.7236811707946383,0.4,1.2824187041995656,0.4,CONV
1.1791163038687253e+30,1713793477.3990622,55.810038599432126,20234700.038517132,1.5135490117302883e+17,5.865633119283413e+32,485.29555182302664,0.7237416448609791,0.4,1.2815354882338332,0.4,CONV
1.2220988350499386e+30,1734412350.7851186,55.80319552012076,20233041.323658597,1.513238852463906e+17,6.074069970444162e+32,484.57379249608323,0.7238014015063555,0.4,1.2806637197778346,0.4,CONV
1.2650813662311519e+30,1754554733.585303,55.796432320890084,20231401.90549429,1.5129323389171174e+17,6.282198632803451e+32,483.86146102471105,0.7238604743483156,0.4,1.2798028732842177,0.4,CONV
1.3080638974123652e+30,1774247315.2517607,55.7897454032245,20229780.91398559,1.512629307135681e+17,6.490023068360137e+32,483.1581426212175,0.7239188943494687,0.4,1.2789524644493373,0.4,CONV
1.3510464285935783e+30,1793514470.846391,55.78313144312916,20228177.545482546,1.5123296056668506e+17,6.69754706769931e+32,482.4634538852904,0.7239766901070877,0.4,1.2781120457286257,0.4,CONV
1.3940289597747915e+30,1812378528.3328443,55.776587362154075,20226591.055715673,1.5120330942401565e+17,6.904774262757198e+32,481.77703950456146,0.7240338881029379,0.4,1.2772812024664877,0.4,CONV
1.446793577506304e+30,1835014609.4171612,55.76864531708708,20224665.573586963,1.511673272751644e+17,7.15876211403232e+32,480.9452386543717,0.7241033220945645,0.4,1.2762738015317654,0.4,CONV
1.4977894719655762e+30,1856376508.6540208,55.761060894699476,20222826.7099513,1.5113296859260298e+17,7.403821780947015e+32,480.1521678174373,0.724169647159063,0.4,1.2753127132350646,0.4,CONV
1.5487853664248484e+30,1877260564.270778,55.753562208581585,20221008.55249388,1.5109900140671325e+17,7.648479631093143e+32,479.369284707113,0.724235239397194,0.4,1.2743634012561218,0.4,CONV
1.5997812608841206e+30,1897692723.0858908,55.74614551534299,20219210.19626139,1.5106540865765002e+17,7.892740747884198e+32,478.596156020942,0.7243001309947392,0.4,1.2734253604637569,0.4,CONV
1.6507771553433928e+30,1917696748.575245,55.73880734865726,20217430.80329822,1.5103217454753126e+17,8.13661000201698e+32,477.8323802320633,0.7243643517514708,0.4,1.2724981228974908,0.4,CONV
1.713207116219738e+30,1941634889.682779,55.729926073013985,20215277.12708285,1.5099195573608352e+17,8.434631823651023e+32,476.90954408909494,0.7244420987799732,0.4,1.2713770591233904,0.4,CONV
1.7756370770960834e+30,1965000548.4944024,55.72115222535737,20213149.390993655,1.509522276543759e+17,8.732081554614005e+32,475.9995353018645,0.7245189286040273,0.4,1.2702708000479117,0.4,CONV
1.8380670379724286e+30,1987826895.8579404,55.7124807989001,20211046.384767532,1.509129674805104e+17,9.028967019048799e+32,475.1017725179499,0.7245948842487908,0.4,1.2691786687305957,0.4,CONV
1.900496998848774e+30,2010144130.4227762,55.7039071815897,20208966.993587002,1.5087415419076573e+17,9.325295692599723e+32,474.215719760522,0.7246700053414032,0.4,1.2681000412647805,0.4,CONV
1.9629269597251192e+30,2031979832.962703,55.695427113094624,20206910.187678017,1.5083576836371104e+17,9.621074729166603e+32,473.34088150884645,0.724744328481589,0.4,1.2670343410168359,0.4,CONV
2.0253569206014645e+30,2053359268.6263723,55.68703664769166,20204875.013335057,1.5079779201118954e+17,9.916310984803993e+32,472.4767984516378,0.7248178875613808,0.4,1.2659810336542128,0.4,CONV
2.1019850700675398e+30,2079011199.9004934,55.67685509502254,20202405.261134494,1.5075171414190006e+17,1.0277959277647499e+33,471.4302777441244,0.7249071774911969,0.4,1.2647043909848246,0.4,CONV
2.178613219533615e+30,2104049768.8142512,55.666796777156534,20199965.25640651,1.507061995643755e+17,1.0638811368737308e+33,470.3985899088092,0.7249954172878564,0.4,1.2634448253937776,0.4,CONV
2.2552413689996904e+30,2128510528.7831109,55.65685594872233,20197553.610572726,1.5066122208167952e+17,1.0998878363750506e+33,469.3810643291536,0.725082656278134,0.4,1.2622015575072,0.4,CONV
2.3318695184657657e+30,2152425846.3501964,55.64702731747546,20195169.04460692,1.5061675756153216e+17,1.135817087490704e+33,468.37708267816583,0.7251689398907079,0.4,1.2609738689774956,0.4,CONV
2.408497667931841e+30,2175825281.2376046,55.637305994904125,20192810.377091005,1.5057278371132554e+17,1.1716699058812833e+33,467.38607325142493,0.7252543100815168,0.4,1.2597610958550614,0.4,CONV
2.4851258173979163e+30,2198735910.5251374,55.62768745361391,20190476.51391035,1.5052927988400982e+17,1.2074472650266314e+33,466.4075060750321,0.7253388057006769,0.4,1.2585626228676514,0.4,CONV
2.5791937570178784e+30,2226228851.3585,55.61601420278585,20187643.913508683,1.504764895951627e+17,1.2512653856490846e+33,465.22251742782214,0.7254413887138266,0.4,1.257110104495065,0.4,CONV
2.670108590460993e+30,2252175257.2156234,55.60486666745387,20184938.699449953,1.504260837372383e+17,1.293509575617447e+33,464.093571747826,0.7255393901799873,0.4,1.255725017429478,0.4,CONV
2.7610234239041073e+30,2277542217.2726636,55.59384524071819,20182263.91340288,1.50376254801878e+17,1.3356518299080603e+33,462.97996209429357,0.7256363198630688,0.4,1.2543575328919234,0.4,CONV
2.851938257347222e+30,2302361197.303486,55.58294441715383,20179618.225063566,1.5032697767531536e+17,1.377693512998638e+33,461.8810413433632,0.7257322249712151,0.4,1.2530069007355458,0.4,CONV
2.942853090790336e+30,2326661015.2109756,55.57215909881403,20177000.40262874,1.5027822910102384e+17,1.4196359327213593e+33,460.79620963638877,0.7258271492103007,0.4,1.2516724258696867,0.4,CONV
3.0541523661256645e+30,2355740944.083155,55.559105912284075,20173831.897784475,1.50219238516612e+17,1.4708491491340368e+33,459.48651194443124,0.7259420805633132,0.4,1.2500597985818414,0.4,CONV
3.165451641460993e+30,2384126676.451871,55.546210744149995,20170701.509773098,1.5016097122993648e+17,1.5219176816292735e+33,458.19615104956046,0.7260556712134135,0.4,1.248469326670511,0.4,CONV
3.276750916796321e+30,2411858437.932721,55.53346623089688,20167607.45955428,1.5010339364190614e+17,1.5728436333329675e+33,456.9242575531057,0.7261679842511647,0.4,1.246900003958404,0.4,CONV
3.3880501921316494e+30,2438972849.667229,55.52086558954065,20164548.108406793,1.500464747999636e+17,1.6236290144404676e+33,455.6700296205113,0.7262790777803806,0.4,1.2453509028714305,0.4,CONV
3.4993494674669776e+30,2465503358.0374265,55.50840255436736,20161521.942634523,1.4999018610982e+17,1.67427574931957e+33,454.4327256728198,0.7263890054622153,0.4,1.2438211659127334,0.4,CONV
3.610648742802306e+30,2491480601.2258782,55.49607132235167,20158527.560371086,1.4993450108672906e+17,1.7247856828573128e+33,453.211658076367,0.7264978169845706,0.4,1.2423099983032146,0.4,CONV
3.747259153364394e+30,2522650358.5595183,55.48110806315537,20154893.751566775,1.498669416318903e+17,1.7865979315957106e+33,451.734159820168,0.7266299156741974,0.4,1.2404794706737856,0.4,CONV
3.8838695639264817e+30,2553076375.845599,55.46632607806968,20151303.648666546,1.498002126935195e+17,1.8482098811784175e+33,450.2790693380065,0.7267604808412398,0.4,1.2386745472844287,0.4,CONV
4.0204799744885695e+30,2582801765.9590597,55.451716917465916,20147755.210695017,1.4973427569845946e+17,1.9096245231460903e+33,448.84538152391644,0.7268895847843012,0.4,1.2368940680191987,0.4,CONV
4.1570903850506574e+30,2611865777.1970267,55.43727279809718,20144246.557719853,1.4966909511250403e+17,1.9708447171619182e+33,447.43216926215797,0.7270172940833551,0.4,1.235136963307498,0.4,CONV
4.293700795612745e+30,2640304254.161336,55.42298653045823,20140775.953292605,1.496046381093022e+17,2.0318732010757088e+33,446.0385749966822,0.7271436702240313,0.4,1.2334022443058965,0.4,CONV
4.430311206174833e+30,2668150030.883638,55.40885145611476,20137341.789299753,1.495408742846875e+17,2.0927125999172857e+33,444.66380345165186,0.7272687701361373,0.4,1.231688994423089,0.4,CONV
4.59800868652462e+30,2701566196.480955,55.391697463628546,20133173.782183625,1.4946350674004496e+17,2.167141790280554e+33,443.00084067178466,0.7274206703010292,0.4,1.2296139827834371,0.4,CONV
4.7600843904026065e+30,2733104359.8460646,55.37531627914986,20129193.152785644,1.4938963977127894e+17,2.2388128999137538e+33,441.41833470566235,0.7275658110410446,0.4,1.2276366902614784,0.4,CONV
4.922160094280593e+30,2763939961.533991,55.359120598610446,20125257.220364057,1.4931662376704688e+17,2.310229419374227e+33,439.8590518087169,0.7277093887900585,0.4,1.2256858505530273,0.4,CONV
5.08423579815858e+30,2794111154.002844,55.34310232570562,20121364.02989815,1.4924442174357696e+17,2.3813950327282658e+33,438.3220193257305,0.7278514726971548,0.4,1.2237603449319008,0.4,CONV
5.246311502036567e+30,2823652879.1545925,55.32725396332331,20117511.771140292,1.4917299945089533e+17,2.4523132722275163e+33,436.80633525182185,0.7279921267761209,0.4,1.2218591364714377,0.4,CONV
5.444720510006955e+30,2859006909.1079907,55.30807396834517,20112849.207911644,1.490865812528572e+17,2.5387977795205927e+33,434.9787142599711,0.7281624519878117,0.4,1.2195633985576597,0.4,CONV
5.643129517977343e+30,2893519304.5894794,55.28912641278418,20108242.627722137,1.4900123017754582e+17,2.624922601259832e+33,433.1804101960735,0.7283308238319721,0.4,1.2173009988292387,0.4,CONV
5.841538525947731e+30,2927238834.90601,55.270400468547415,20103689.416429617,1.4891689674214822e+17,2.7106934225572023e+33,431.41011405158395,0.728497334680765,0.4,1.2150704349847246,0.4,CONV
6.03994753391812e+30,2960209899.447254,55.2518861611196,20099187.166097667,1.4883353535943754e+17,2.79611567903213e+33,429.6666179474342,0.7286620695971572,0.4,1.2128703216056784,0.4,CONV
6.238356541888508e+30,2992473048.6379833,55.233574276554926,20094733.652519677,1.487511039135783e+17,2.881194575767967e+33,427.94880423062403,0.7288251071328389,0.4,1.2106993775058623,0.4,CONV
6.436765549858896e+30,3024065428.3291464,55.21545628122909,20090326.815826997,1.486695633941045e+17,2.9659351042569944e+33,426.25563605682794,0.7289865200165629,0.4,1.208556414808897,0.4,CONV
6.680277204038636e+30,3061972560.225317,55.19347308348292,20084979.20840231,1.4857065164402253e+17,3.069483525983287e+33,424.20984805730944,0.7291825037785892,0.4,1.2059629390558928,0.4,CONV
6.923788858218376e+30,3098978129.5871534,55.17175651798744,20079695.774195362,1.484729656574083e+17,3.172537949499682e+33,422.1980866703923,0.7293762568907932,0.4,1.2034080667624638,0.4,CONV
7.167300512398117e+30,3135134395.596334,55.15029416152721,20074473.51498546,1.4837644862261222e+17,3.275106473401534e+33,420.2188343760911,0.7295678851224637,0.4,1.2008900625316399,0.4,CONV
7.410812166577857e+30,3170488933.4116907,55.129074570463715,20069309.669138152,1.4828104820085414e+17,3.377196841269727e+33,418.27069064342624,0.7297574858668097,0.4,1.1984073257877057,0.4,CONV
7.654323820757597e+30,3205085192.7271075,55.10808717396969,20064201.685809825,1.4818671603908486e+17,3.4788164685867276e+33,416.3523593314331,0.7299451490558599,0.4,1.1959583761934598,0.4,CONV
7.897835474937337e+30,3238962974.2193265,55.08732218191432,20059147.202692833,1.4809340734966397e+17,3.579972466799938e+33,414.46263780618426,0.7301309579496392,0.4,1.1935418410592558,0.4,CONV
8.196722419667462e+30,3279616054.36503,55.062125872722,20053013.235298693,1.479802181153572e+17,3.703507904196745e+33,412.18065779986824,0.7303565987789535,0.4,1.190618218773073,0.4,CONV
8.485582624823281e+30,3317987016.608802,55.038065638888845,20047154.980892517,1.4787216504852397e+17,3.8222565198848305e+33,410.0127914630425,0.7305722498405492,0.4,1.1878352053835857,0.4,CONV
8.774442829979099e+30,3355506569.417892,55.01427821741531,20041362.324028086,1.4776536846184346e+17,3.940384061604703e+33,407.8802329167867,0.7307856327734104,0.4,1.185092160805767,0.4,CONV
9.063303035134918e+30,3392220941.9920216,54.990751708408304,20035632.39410046,1.4765977388596125e+17,4.057900512856658e+33,405.78150867135224,0.7309968486198127,0.4,1.1823874076368228,0.4,CONV
9.352163240290737e+30,3428172474.086289,54.96747509238645,20029962.533070486,1.475553308742999e+17,4.174815447133172e+33,403.7152515014815,0.7312059909084407,0.4,1.1797193904714183,0.4,CONV
9.705729535526955e+30,3471195648.7132382,54.939309626207766,20023100.760523994,1.4742899127297168e+17,4.3171145893141735e+33,401.2284805159667,0.7314592862151087,0.4,1.1765016191427222,0.4,CONV
1.0059295830763173e+31,3513199122.653003,54.91148594241398,20016321.11877277,1.473042276373874e+17,4.4585424356852576e+33,398.7862931917607,0.7317097514962498,0.4,1.1733342733255263,0.4,CONV
1.041286212599939e+31,3554241970.230151,54.88398813069665,20009619.770914022,1.4718096709756618e+17,4.599114393529983e+33,396.3867026699667,0.7319575216136296,0.4,1.1702150974266246,0.4,CONV
1.0766428421235607e+31,3594377974.03965,54.85680153442624,20002993.182666887,1.4705914251434864e+17,4.738845195096701e+33,394.0278744409746,0.7322027207433861,0.4,1.1671420103366736,0.4,CONV
1.1119994716471825e+31,3633656255.60837,54.829912614096244,19996438.089394037,1.4693869185577354e+17,4.8777489485024887e+33,391.70810999618817,0.7324454635431801,0.4,1.16411308660711,0.4,CONV
1.1473561011708043e+31,3672121813.398214,54.80330882949561,19989951.46764748,1.4681955765893232e+17,5.015839183261372e+33,389.4258327009076,0.7326858561590057,0.4,1.1611265401932331,0.4,CONV
1.1907371014235566e+31,3718267465.8989677,54.771039684980884,19982082.10993187,1.4667510576777453e+17,5.184177345161368e+33,386.67464769264234,0.7329777405144174,0.4,1.1575176459249166,0.4,CONV
1.2341181016763088e+31,3763321371.518056,54.73916245070035,19974306.829358052,1.4653246456350454e+17,5.351333321428365e+33,383.9751858128145,0.7332664026764478,0.4,1.1539672166181891,0.4,CONV
1.277499101929061e+31,3807346787.554643,54.707658884552416,19966621.228886317,1.4639155041157712e+17,5.517329042293105e+33,381.325137212602,0.7335519968215023,0.4,1.1504726413812958,0.4,CONV
1.3208801021818132e+31,3850401304.3535256,54.676512181900435,19959021.258337177,1.4625228625322733e+17,5.682185475004691e+33,378.72236869936415,0.7338346648998388,0.4,1.1470315108503872,0.4,CONV
1.3642611024345654e+31,3892537520.7429576,54.64570681898984,19951503.176587425,1.461146008899614e+17,5.845922696259717e+33,376.16490481401667,0.7341052930014059,0.4,1.1436271931829651,0.4,CONV
1.4076421026873177e+31,3933803620.2280927,54.61522841784075,19944063.51895281,1.459784283661145e+17,6.008559956996525e+33,373.6509114762556,0.7343210604518324,0.4,1.1401910856944648,0.4,CONV
1.4608632553698301e+31,3983306327.846603,54.578263658350366,19935038.73509993,1.4581334456934262e+17,6.20661295877433e+33,370.6235481079219,0.734583081566975,0.4,1.1360419625764617,0.4,CONV
1.5122941733401697e+31,4030032848.9649515,54.54296943271407,19926419.929372095,1.456557916510987e+17,6.396488046823686e+33,367.75500442328763,0.7348336040351257,0.4,1.1320989400655461,0.4,CONV
1.5637250913105093e+31,4075729305.802691,54.508075898915635,19917897.16955617,1.45500094950008e+17,6.584901687953506e+33,364.9400134949189,0.7350816121726134,0.4,1.1282184563404916,0.4,CONV
1.615156009280849e+31,4120451585.940141,54.47356560469147,19909466.251821764,1.4534617434324234e+17,6.771880839144675e+33,362.17632601014293,0.735327219602264,0.4,1.1243978997316695,0.4,CONV
1.6665869272511885e+31,4164250879.02957,54.43942238762054,19901123.28342649,1.451939556142688e+17,6.95745134264411e+33,359.4618535193309,0.7355705314816469,0.4,1.1206348470656153,0.4,CONV
1.7295081269527087e+31,4216648528.4508443,54.39812857930918,19891030.754012924,1.450099437699996e+17,7.182600819614517e+33,356.20504180089006,0.7358652220307506,0.4,1.1161060122565551,0.4,CONV
1.792429326654229e+31,4267813471.1350408,54.357336419740584,19881058.358193427,1.4482825976522502e+17,7.405722462054805e+33,353.0156945953282,0.7361567872299154,0.4,1.1116560628469156,0.4,CONV
1.8553505263557491e+31,4317817046.859988,54.31702259976618,19871200.483781207,1.4464879649434048e+17,7.62685775126775e+33,349.89077520460717,0.736445378418706,0.4,1.1072814831411502,0.4,CONV
1.9182717260572693e+31,4366724212.546166,54.27716564437703,19861451.960812937,1.4447145525580906e+17,7.846046331857332e+33,346.8274778228272,0.7367311349234933,0.4,1.1029790271742683,0.4,CONV
1.9811929257587895e+31,4414594302.075285,54.23774571317331,19851808.01340717,1.442961448391986e+17,8.063326149076434e+33,343.82320292840507,0.7370141853701446,0.4,1.0987456897721948,0.4,CONV
2.04411412546031e+31,4461481674.600224,54.19874442816647,19842264.218220223,1.441227807371724e+17,8.278733571769007e+33,340.8755360029049,0.7372946488164064,0.4,1.0945786815421001,0.4,CONV
2.121236646236648e+31,4517683998.941801,54.15148666250986,19830696.997890882,1.439128284953357e+17,8.540255562694446e+33,337.33651039401514,0.7376350455410312,0.4,1.089557861779555,0.4,CONV
2.198359167012986e+31,4572568713.5914755,54.1048032570202,19819267.103848502,1.4370554917126835e+17,8.799078421045519e+33,333.8753267137166,0.737971908943932,0.4,1.0846283788491695,0.4,CONV
2.275481687789324e+31,4626212033.85226,54.05866754779948,19807968.12086065,1.4350082006262011e+17,9.05526079964674e+33,330.4884513526513,0.7383054113507427,0.4,1.0797861589772233,0.4,CONV
2.352604208565662e+31,4678683359.963233,54.01305496763555,19796794.138952196,1.4329852808443995e+17,9.308858731426269e+33,327.17261869781385,0.7386357114008264,0.4,1.0750274399531534,0.4,CONV
2.429726729342e+31,4730046087.900168,53.96794281805315,19785739.698430635,1.4309856872527293e+17,9.559925824847659e+33,323.9248026497423,0.7389629555428289,0.4,1.0703487377797556,0.4,CONV
2.506849250118338e+31,4780358301.253171,53.92331007257091,19774799.742441077,1.4290084514602469e+17,9.80851343890151e+33,320.74219198176644,0.7392872793248499,0.4,1.0657468178445366,0.4,CONV
2.60131723494585e+31,4840632458.020106,53.86926384438139,19761548.45643585,1.4266156732773149e+17,1.0109703703379379e+34,316.9288194527402,0.7396807501344409,0.4,1.060210124820422,0.4,CONV
2.6925776871266313e+31,4897523222.370375,53.81767687535442,19748896.064036056,1.4243332819465016e+17,1.0397285989280866e+34,313.3299249470636,0.7400570792168564,0.4,1.054961735438632,0.4,CONV
2.7838381393074126e+31,4953174538.325191,53.76667548361893,19736383.3715824,1.4220782475188213e+17,1.0681620581648997e+34,309.8108077450677,0.740429870618362,0.4,1.0498076137679953,0.4,CONV
2.875098591488194e+31,5007653461.280863,53.71623426733141,19724004.27348199,1.4198493987183128e+17,1.096277869775371e+34,306.3680308579742,0.7407992875007394,0.4,1.0447438145251278,0.4,CONV
2.9663590436689752e+31,5061021427.451645,53.666329695657396,19711753.11469558,1.4176456502149675e+17,1.1240828531506726e+34,302.998401166149,0.7411654808682296,0.4,1.0397666742640375,0.4,CONV
3.0778293299196764e+31,5124782483.220155,53.606069999376516,19696954.86481314,1.414986467149644e+17,1.1576331165585345e+34,298.9774823470191,0.7416085985401535,0.4,1.0337999562524458,0.4,CONV
3.1892996161703777e+31,5187063952.728047,53.54654165142952,19682330.84372502,1.412361534645222e+17,1.1907407677563187e+34,295.05624959211116,0.7420473509508293,0.4,1.0279516999266147,0.4,CONV
3.300769902421079e+31,5247951134.440779,53.48771084553313,19667872.93085148,1.409769291908517e+17,1.2234166573362936e+34,291.23007371297416,0.7424819543975448,0.4,1.0222166019048533,0.4,CONV
3.41224018867178e+31,5307521726.476185,53.42954642375079,19653573.64306094,1.4072082999135102e+17,1.2556711397156946e+34,287.49467492087865,0.7429126080200896,0.4,1.016589761196603,0.4,CONV
3.5237104749224813e+31,5365846727.729822,53.37201958958805,19639426.065542534,1.4046772282371014e+17,1.2875141099798615e+34,283.84608596618347,0.7433394956717018,0.4,1.0110666364321714,0.4,CONV
3.6351807611731825e+31,5422991207.268162,53.315103660232495,19625423.79211615,1.4021748436886816e+17,1.3189550369000287e+34,280.280620217473,0.7437627875337307,0.4,1.0056430088570203,0.4,CONV
3.7713525657259057e+31,5491283596.67539,53.24636830446057,19608507.186906405,1.3991552011349853e+17,1.3568308268298589e+34,276.03286576686526,0.7442752296389578,0.4,0.999146829689554,0.4,CONV
3.907524370278629e+31,5558002853.72255,53.17846596817959,19591788.545114815,1.3961747322318338e+17,1.394135958276509e+34,271.8982440637447,0.7447828064498954,0.4,0.9927866483945603,0.4,CONV
4.043696174831352e+31,5623239431.2702675,53.11135827277355,19575258.657590933,1.3932316612790374e+17,1.4308854676684922e+34,267.8714056420536,0.7452857619234471,0.4,0.9865563480133567,0.4,CONV
4.179867979384076e+31,5687075745.047768,53.04500983731558,19558909.036160078,1.390324350621396e+17,1.4670936909552292e+34,263.947404215265,0.7457843206924752,0.4,0.9804502735161338,0.4,CONV
4.316039783936799e+31,5749587123.979769,52.97938795472657,19542731.835645095,1.3874512857707997e+17,1.502774315555818e+34,260.12165433672993,0.7462786901691436,0.4,0.9744631829391488,0.4,CONV
4.452211588489522e+31,5810842621.955396,52.91446231199763,19526719.786505878,1.3846110625497787e+17,1.5379404269385314e+34,256.38989470867665,0.7467690623607443,0.4,0.9685902050804014,0.4,CONV
4.618174769781507e+31,5883893074.970131,52.836233062628246,19507418.1982814,1.3811919804744624e+17,1.5801225612617738e+34,251.96305607813937,0.7473615698884508,0.4,0.9615800834413185,0.4,CONV
4.778333261474714e+31,5952807379.228565,52.76163677402872,19489004.218211036,1.377934855615405e+17,1.6201425976826482e+34,247.81160443041156,0.7479282537693859,0.4,0.954962348894943,0.4,CONV
4.938491753167921e+31,6020255677.016744,52.687881853270675,19470789.508354913,1.3747175166409962e+17,1.6595068486926934e+34,243.77296417854353,0.7484901774786019,0.4,0.9484827964768582,0.4,CONV
5.0986502448611275e+31,6086316506.8924055,52.61493223280395,19452765.426323455,1.3715382899846222e+17,1.6982329665570937e+34,239.84201102768998,0.7490475683378611,0.4,0.9421355657216338,0.4,CONV
5.258808736554334e+31,6151061893.256174,52.54275447330938,19434923.961191878,1.3683956233630888e+17,1.7363378123300954e+34,236.01398260023043,0.749600636839486,0.4,0.9359152085179405,0.4,CONV
5.453474436467491e+31,6228081162.8640375,52.456020089462164,19413473.607784472,1.3646229977412848e+17,1.7818393373193578e+34,231.49337931904097,0.7502673288837695,0.4,0.9285181568891071,0.4,CONV
5.648140136380648e+31,6303363380.221661,52.370328610046435,19392269.7164832,1.3608998594081362e+17,1.8264744158622469e+34,227.11091054848018,0.7509282472198836,0.4,0.9212926063855551,0.4,CONV
5.842805836293805e+31,6377007413.645202,52.28563255200693,19371300.919744927,1.3572240010817226e+17,1.8702692663937603e+34,222.85976630962028,0.7515836895446467,0.4,0.914230755657249,0.4,CONV
6.037471536206961e+31,6449103438.563686,52.201888100923874,19350556.730873127,1.3535933850018976e+17,1.9132488324632516e+34,218.73364886702717,0.7522339301651577,0.4,0.9073253853860643,0.4,CONV
6.232137236120118e+31,6519733954.938468,52.11905471879606,19330027.449705224,1.3500061248609613e+17,1.9554368771540376e+34,214.72671958311037,0.7528792225237394,0.4,0.9005697975765802,0.4,CONV
6.426802936033275e+31,6588974657.8043995,52.03709480465938,19309704.081016384,1.3464604701639546e+17,1.996856067858498e+34,210.83355277110127,0.7535198013807468,0.4,0.893957762890184,0.4,CONV
6.662282751498728e+31,6670974260.090269,51.93906852329211,19285382.9466674,1.3422247090179838e+17,2.0459626429409833e+34,206.26897551014565,0.7542886967186918,0.4,0.8861430131628709,0.4,CONV
6.897762566964181e+31,6751154570.907704,51.84221208891407,19261337.225652844,1.3380447834443274e+17,2.094012263632056e+34,201.8551993499122,0.7550513695109611,0.4,0.8785203100221006,0.4,CONV
7.133242382429634e+31,6829618233.599161,51.746472769775316,19237554.312725853,1.3339182346771696e+17,2.1410395282654334e+34,197.58457730175422,0.7558081475718477,0.4,0.8710808457503993,0.4,CONV
7.368722197895087e+31,6906458948.348375,51.651801870393946,19214022.570678286,1.329842790876956e+17,2.1870773034515395e+34,193.450037726194,0.756559333168533,0.4,0.8638164643802793,0.4,CONV
7.60420201336054e+31,6981762509.705873,51.558154303888095,19190731.227595836,1.3258163473920947e+17,2.232156852425253e+34,189.4450251357589,0.7573052057582922,0.4,0.8567195944339072,0.4,CONV
7.839681828825993e+31,7055607695.610291,51.46548822142009,19167670.287848435,1.3218369496510446e+17,2.2763079503895053e+34,185.56344871667417,0.7580460243576809,0.4,0.8497831904828378,0.4,CONV
8.122851411988864e+31,7142578944.133809,51.355300169594095,19140231.031763606,1.3171113766352142e+17,2.3282111074204477e+34,181.05124465727522,0.7589305208139726,0.4,0.8416452606553684,0.4,CONV
8.406020995151735e+31,7227661403.492151,51.24641253532433,19113096.573044162,1.3124482780539155e+17,2.3788595724506076e+34,176.70021596961934,0.7598084429902657,0.4,0.83371928696709,0.4,CONV
8.687283097503188e+31,7310404964.306853,51.139488588247666,19086432.99310646,1.3078757636295872e+17,2.427968705345363e+34,172.52971896897242,0.7606742952066619,0.4,0.8260468365874432,0.4,CONV
8.96854519985464e+31,7391483251.563051,51.03373817603441,19060044.00863754,1.3033597636290195e+17,2.4759251253495053e+34,168.5022737569651,0.7615343351622261,0.4,0.81856491362132,0.4,CONV
9.249807302206093e+31,7470982754.940672,50.92911272481643,19033918.034619287,1.2988980025532808e+17,2.5227680586734274e+34,164.61079449180704,0.7623888612643829,0.4,0.8112652390937517,0.4,CONV
9.531069404557546e+31,7548983017.080715,50.82556708569906,19008044.306062106,1.2944883640616285e+17,2.5685348101794754e+34,160.84869619242215,0.7632381504856783,0.4,0.804140100904668,0.4,CONV
9.812331506908998e+31,7625557378.3965025,50.72305919958457,18982412.797591154,1.290128875459281e+17,2.6132608973917383e+34,157.20984697311042,0.7640824604899795,0.4,0.7971822998843118,0.4,CONV
1.0158739327885664e+32,7718008198.196405,50.59817674548566,18951163.612088874,1.284825846466133e+17,2.6669662495966445e+34,152.8891092892416,0.765115840476706,0.4,0.7888329703584045,0.4,CONV
1.050514714886233e+32,7808514931.400395,50.47474093450463,18920251.46699158,1.2795929028410874e+17,2.719204304169593e+34,148.7367569511725,0.76614244707692,0.4,0.7807155799320674,0.4,CONV
1.0851554969838996e+32,7897183798.567583,50.35268885475588,18889661.38046203,1.2744270880360538e+17,2.7700317858749796e+34,144.74364332251724,0.7671626640778753,0.4,0.7728192949480052,0.4,CONV
1.1197962790815663e+32,7984112067.185894,50.23196224950609,18859379.483914506,1.269325662336237e+17,2.819502372629937e+34,140.90131158638465,0.7681768463627424,0.4,0.7651340641454568,0.4,CONV
1.1544370611792329e+32,8069389057.504974,50.11250703973971,18829392.907580864,1.2642860807216698e+17,2.8676669221933195e+34,137.20192548912908,0.7691853229204552,0.4,0.7576505406455568,0.4,CONV
1.1890778432768995e+32,8153097008.822257,49.99427290850632,18799689.680905245,1.2593059735856027e+17,2.9145736764215005e+34,133.63820883293312,0.7701883994625774,0.4,0.7503600138175013,0.4,CONV
